fireplaces,garage_spaces,category_code,market_value,bathrooms,bedrooms,stories,sale_date,sale_price,total_area,total_livable_area,latitude,longitude
0.0,0.0,1.0,177500.0,1.0,4.0,2.0,2017-10-06,230000.0,667.0,2012.0,39.9319526784271,-75.1840476503242
0.0,0.0,1.0,94300.0,1.0,4.0,2.0,2017-03-20,89000.0,667.0,2012.0,39.9319598595762,-75.1840974678758
0.0,0.0,1.0,252800.0,1.0,2.0,2.0,2017-08-31,235000.0,690.0,1078.0,39.9320072166543,-75.18445122116071
0.0,0.0,1.0,302000.0,1.0,2.0,2.0,2017-08-11,275000.0,560.0,1064.0,39.9269739813758,-75.14797038610159
0.0,0.0,1.0,95300.0,1.0,4.0,2.0,2017-05-05,137000.0,690.0,2094.0,39.9322392814618,-75.184399693259
0.0,0.0,1.0,208700.0,1.0,3.0,2.0,2018-04-04,190000.0,746.46,1140.0,39.9277132402062,-75.15021633054509
0.0,0.0,1.0,177200.0,1.0,3.0,2.0,2019-09-03,160000.0,742.0,996.0,39.928308493318895,-75.15434179498409
0.0,0.0,1.0,169200.0,1.0,2.0,2.0,2018-08-24,135000.0,600.0,768.0,39.9282917492874,-75.1559141212649
0.0,0.0,1.0,258200.0,1.0,3.0,2.0,2017-03-28,90000.0,686.0,1148.0,39.930853793883294,-75.1737072020823
0.0,0.0,1.0,132900.0,1.0,3.0,2.0,2019-06-27,100000.0,686.0,1036.0,39.9308793352839,-75.1739056345798
0.0,0.0,1.0,130700.0,1.0,3.0,2.0,2019-07-30,164000.0,686.0,925.0,39.9308850065522,-75.173954862796
0.0,0.0,1.0,92600.0,1.0,3.0,2.0,2019-04-04,93000.0,686.0,893.0,39.9308916957188,-75.1740056453055
0.0,0.0,1.0,254200.0,1.0,2.0,2.0,2018-05-30,280000.0,672.0,1092.0,39.931066186346996,-75.1754618421924
0.0,0.0,1.0,132600.0,1.0,3.0,2.0,2018-09-20,138000.0,672.0,1048.0,39.9310986700576,-75.1757087773885
0.0,0.0,1.0,381900.0,3.0,3.0,3.0,2017-03-30,360500.0,700.0,1486.0,39.931250110960896,-75.17684499946559
0.0,0.0,1.0,131900.0,1.0,3.0,2.0,2017-12-29,117000.0,700.0,988.0,39.9312627605056,-75.1769419479079
0.0,0.0,1.0,130600.0,1.0,3.0,2.0,2019-05-03,150000.0,700.0,924.0,39.931269537033295,-75.1769911417867
0.0,0.0,1.0,42400.0,3.0,3.0,3.0,2018-06-21,110000.0,658.0,1558.0,39.9310549419793,-75.17712447237851
0.0,0.0,1.0,122500.0,3.0,3.0,2.0,2018-02-02,102500.0,658.0,854.0,39.93108640856371,-75.17737157309091
0.0,0.0,1.0,439600.0,2.0,3.0,3.0,2018-12-19,300000.0,10370.0,2008.0,39.937538788095004,-75.1791760118136
0.0,0.0,1.0,133300.0,1.0,3.0,2.0,2017-12-27,200000.0,1044.0,1232.0,39.93758248813,-75.1794679751062
0.0,0.0,1.0,398100.0,3.0,3.0,2.0,2017-01-31,90000.0,900.0,1668.0,39.93817029262679,-75.1837928453104
0.0,0.0,1.0,131800.0,1.0,3.0,2.0,2018-07-06,40000.0,1376.0,1416.0,39.9381172017064,-75.1806639899047
0.0,0.0,1.0,115700.0,1.0,3.0,2.0,2018-08-14,168000.0,900.0,1128.0,39.9382521636131,-75.1844628337233
0.0,0.0,1.0,373700.0,2.0,3.0,3.0,2018-12-10,370000.0,1286.23,1626.0,39.9382896128098,-75.18493783379608
0.0,0.0,1.0,373700.0,2.0,3.0,3.0,2018-11-20,370000.0,1286.23,1626.0,39.9382968188597,-75.1849977306799
0.0,0.0,1.0,393100.0,2.0,3.0,3.0,2019-03-05,410000.0,1286.23,1852.0,39.9383113158426,-75.1851211228662
0.0,0.0,1.0,320800.0,2.0,3.0,3.0,2018-07-27,460000.0,1040.0,1656.0,39.93406308798011,-75.15608569632809
0.0,0.0,1.0,118600.0,1.0,3.0,2.0,2018-03-29,120000.0,600.0,994.0,39.9386986553735,-75.18587158091229
0.0,0.0,1.0,269000.0,2.0,3.0,2.0,2017-10-02,162000.0,1094.56,1312.0,39.9384670804927,-75.1862700734795
0.0,0.0,1.0,405800.0,2.0,3.0,3.0,2017-06-09,587500.0,770.6700000000003,1820.0,39.9338850194042,-75.156953226376
0.0,0.0,1.0,310400.0,1.0,4.0,2.0,2018-07-27,350000.0,1237.28,1602.0,39.9346469717124,-75.1600328105829
0.0,0.0,1.0,215200.0,1.0,3.0,2.0,2017-10-27,192500.0,570.0,1086.0,39.9388960564198,-75.1874401898378
0.0,0.0,1.0,68700.0,1.0,3.0,2.0,2018-02-26,95000.0,570.0,0.0,39.938915733660394,-75.18759682694909
0.0,0.0,1.0,0.0,3.0,4.0,3.0,2018-01-10,87500.0,736.0,2028.0,39.9390416501725,-75.1885263171722
0.0,0.0,1.0,96800.0,2.0,3.0,2.0,2018-01-10,87500.0,690.0,1865.0,39.9390482364111,-75.18858121929291
0.0,0.0,1.0,208500.0,1.0,4.0,3.0,2018-02-12,189000.0,952.0,1572.0,39.935982094127496,-75.1699619303445
0.0,0.0,1.0,154800.0,1.0,3.0,2.0,2017-11-03,130000.0,957.12,1235.0,39.93729627576849,-75.1759072451823
0.0,0.0,1.0,193100.0,1.0,2.0,2.0,2018-04-19,204000.0,644.0,894.0,39.920864648001,-75.16764649823399
0.0,0.0,1.0,1217900.0,3.0,4.0,2.0,2017-12-15,1200000.0,1655.75,2920.0,39.9385163810202,-75.14707280776979
0.0,0.0,1.0,393500.0,1.0,2.0,3.0,2018-11-01,385000.0,628.57,1137.0,39.939225626433,-75.1491258244936
0.0,0.0,1.0,629500.0,2.0,3.0,3.0,2017-07-27,716000.0,992.0,1989.0,39.9435723288481,-75.1814050421616
0.0,0.0,1.0,499000.0,1.0,5.0,3.0,2018-07-24,348000.0,780.0,1740.0,39.940319288786995,-75.155281954599
0.0,0.0,1.0,476400.0,1.0,4.0,3.0,2017-04-19,369100.0,453.2,1320.0,39.9407649311316,-75.1581187008137
0.0,0.0,1.0,448400.0,1.0,3.0,0.0,2019-06-13,55000.0,898.02,1034.0,39.9417504901067,-75.16431349305891
0.0,0.0,1.0,167300.0,1.0,3.0,2.0,2017-03-28,175000.0,720.0,1078.0,39.9182438116989,-75.1493830360926
0.0,0.0,1.0,141700.0,1.0,2.0,2.0,2018-04-04,72000.0,691.88,968.0,39.9191633926433,-75.1545809857437
0.0,0.0,1.0,117800.0,1.0,2.0,2.0,2017-11-03,55000.0,691.88,884.0,39.9191696498814,-75.1546314830382
0.0,0.0,1.0,117800.0,1.0,2.0,2.0,2019-05-16,168860.0,706.0,884.0,39.9189654758782,-75.15477505244209
0.0,0.0,1.0,117800.0,1.0,3.0,2.0,2017-06-09,108300.0,706.0,884.0,39.9189852502635,-75.1549232069801
0.0,0.0,1.0,141400.0,1.0,2.0,2.0,2019-04-24,90000.0,706.0,884.0,39.9190113912716,-75.1551208576538
0.0,0.0,1.0,203300.0,1.0,3.0,2.0,2018-07-10,150000.0,691.88,884.0,39.91929326247811,-75.15557125552071
0.0,0.0,1.0,552200.0,3.0,3.0,3.0,2017-06-09,565000.0,1328.0,1760.0,39.943267664230596,-75.1761426558318
0.0,0.0,1.0,195000.0,1.0,2.0,2.0,2017-12-15,175000.0,644.0,1032.0,39.9208076997394,-75.1672077998225
0.0,0.0,1.0,113500.0,1.0,3.0,2.0,2018-03-01,100000.0,652.5,1002.0,39.9165990514434,-75.16043373965779
0.0,0.0,1.0,113500.0,1.0,3.0,2.0,2018-03-26,107000.0,609.0,1056.0,39.916361644055,-75.16048480306159
0.0,0.0,1.0,113500.0,1.0,3.0,2.0,2017-10-07,50000.0,672.0,1100.0,39.9162826789861,-75.16081111895521
0.0,0.0,1.0,132200.0,1.0,3.0,2.0,2017-10-10,110900.0,672.0,1080.0,39.9162446240521,-75.1608195176438
0.0,0.0,1.0,180900.0,1.0,3.0,2.0,2018-10-10,140000.0,630.0,988.0,39.9285986264838,-75.15810947227591
0.0,0.0,1.0,64100.0,1.0,3.0,2.0,2017-08-28,70000.0,679.0,1024.0,39.919756954262795,-75.1597526348544
0.0,0.0,1.0,136500.0,1.0,3.0,2.0,2019-04-11,90000.0,737.97,1000.0,39.9190203292582,-75.15992703413009
0.0,0.0,1.0,205700.0,1.0,3.0,2.0,2018-10-04,175000.0,737.4,1000.0,39.9186128101732,-75.16001281473692
0.0,0.0,1.0,143300.0,1.0,3.0,2.0,2019-06-07,55000.0,688.24,960.0,39.9183370168372,-75.16007137687859
1.0,0.0,1.0,161800.0,1.0,2.0,2.0,2017-06-15,126500.0,658.0,940.0,39.917532407515004,-75.16055469069892
0.0,0.0,1.0,258800.0,1.0,2.0,2.0,2017-02-16,226000.0,558.67,746.0,39.9307530820169,-75.15733447651431
0.0,1.0,1.0,564400.0,2.0,3.0,3.0,2018-04-13,524000.0,689.5,1630.0,39.929942467568004,-75.1575188237575
0.0,0.0,1.0,313500.0,1.0,3.0,2.0,2017-09-21,340000.0,689.5,1120.0,39.929865695756796,-75.15753546034449
0.0,0.0,1.0,258200.0,1.0,1.0,2.0,2017-10-11,275000.0,300.0,528.0,39.9387093459124,-75.1510790900233
0.0,0.0,1.0,429300.0,1.0,2.0,0.0,2017-08-01,450000.0,0.0,934.0,39.9392421933958,-75.1539803321398
0.0,0.0,1.0,165400.0,1.0,3.0,2.0,2017-10-11,63500.0,917.12,1359.0,39.9165650163032,-75.1531680522987
0.0,0.0,1.0,254600.0,1.0,3.0,2.0,2018-11-19,185000.0,750.0,1820.0,39.930220763520296,-75.1466440583164
0.0,0.0,1.0,245900.0,1.0,4.0,0.0,2019-01-03,245000.0,705.0,1110.0,39.92465182869321,-75.1478803512613
0.0,0.0,1.0,189400.0,1.0,3.0,2.0,2018-03-19,209000.0,893.78,1419.0,39.9187251320008,-75.14877254808951
0.0,0.0,1.0,177900.0,1.0,3.0,0.0,2017-12-20,187000.0,1530.0,1120.0,39.9161727435469,-75.14973894757921
0.0,2.0,1.0,1609000.0,3.0,4.0,0.0,2019-07-03,1515000.0,0.0,2432.0,39.9424779802862,-75.14435916666021
2.0,1.0,1.0,1078100.0,3.0,4.0,3.0,2017-09-26,1100000.0,1800.0,3932.0,39.93654221399179,-75.1453312436014
0.0,0.0,1.0,556300.0,2.0,4.0,3.0,2017-03-16,618000.0,1238.06,2814.0,39.93605572214221,-75.1453856239182
0.0,2.0,1.0,494800.0,2.0,3.0,3.0,2018-03-03,350000.0,1260.0,2106.0,39.9344801937901,-75.1457478954735
0.0,0.0,1.0,460600.0,1.0,4.0,3.0,2017-09-27,400000.0,2076.0,1976.0,39.9341820235977,-75.1458209275667
1.0,0.0,1.0,323600.0,2.0,3.0,3.0,2017-05-12,372500.0,943.0,1678.0,39.93319927795039,-75.1460008361116
0.0,0.0,1.0,129700.0,1.0,3.0,2.0,2018-09-22,105000.0,672.0,920.0,39.9323203396669,-75.1768758552052
0.0,0.0,1.0,129700.0,1.0,3.0,2.0,2019-07-12,140000.0,672.0,920.0,39.9319029626634,-75.1769654079344
0.0,0.0,1.0,87400.0,1.0,3.0,2.0,2019-08-05,125000.0,676.87,962.0,39.9263490829255,-75.17817921112591
0.0,0.0,1.0,87400.0,1.0,3.0,2.0,2018-08-03,203000.0,676.87,1064.0,39.9262335165095,-75.1782048886874
0.0,0.0,1.0,87500.0,1.0,3.0,2.0,2017-07-11,110000.0,684.0,962.0,39.925890336164606,-75.17799735689191
0.0,0.0,1.0,87500.0,1.0,3.0,2.0,2019-08-13,100000.0,684.0,962.0,39.9257372225743,-75.1780299743142
0.0,0.0,1.0,99500.0,1.0,3.0,2.0,2018-02-16,40000.0,700.92,1120.0,39.9252766893276,-75.1784116027488
0.0,0.0,1.0,99500.0,1.0,3.0,2.0,2018-03-15,117500.0,705.37,1120.0,39.9250455692384,-75.1784622839683
0.0,0.0,1.0,99500.0,1.0,3.0,2.0,2019-01-26,25000.0,705.37,1070.0,39.9249679317467,-75.178478276509
0.0,0.0,1.0,99500.0,1.0,3.0,2.0,2018-10-17,80000.0,705.37,1120.0,39.9248531214003,-75.1785037605992
0.0,0.0,1.0,99500.0,1.0,3.0,2.0,2018-09-28,100000.0,705.37,1120.0,39.9247753412265,-75.1785201809074
0.0,0.0,1.0,99500.0,1.0,3.0,2.0,2019-05-17,2899864.0,705.37,1120.0,39.92465812801071,-75.1785455907488
0.0,0.0,1.0,167200.0,1.0,3.0,2.0,2018-05-31,182500.0,686.0,1031.0,39.9236002859522,-75.1787606953474
0.0,0.0,1.0,205000.0,1.0,3.0,2.0,2017-08-30,182000.0,700.0,1031.0,39.92326873196561,-75.1785478877649
0.0,0.0,1.0,137700.0,1.0,2.0,2.0,2018-06-15,189900.0,630.0,984.0,39.935799898240006,-75.1925466172948
0.0,0.0,1.0,79900.0,1.0,3.0,2.0,2018-07-27,92000.0,630.0,1060.0,39.9356007778919,-75.1926409121275
0.0,0.0,1.0,84000.0,1.0,3.0,2.0,2019-05-20,95000.0,630.0,840.0,39.9358925570692,-75.1932858591952
0.0,0.0,1.0,117900.0,1.0,2.0,2.0,2017-03-29,83000.0,630.0,918.0,39.9357303083285,-75.19367268796141
0.0,0.0,1.0,547000.0,1.0,3.0,2.0,2017-12-15,170000.0,825.0,1158.0,39.9320193548405,-75.16518395631459
0.0,0.0,1.0,264000.0,1.0,3.0,2.0,2018-09-28,200000.0,705.0,1068.0,39.9322522010021,-75.16526267543559
0.0,0.0,1.0,155400.0,1.0,3.0,2.0,2018-07-02,164000.0,868.0,1064.0,39.9332709359905,-75.17467326547491
0.0,0.0,1.0,148400.0,1.0,3.0,2.0,2019-06-26,120000.0,857.46,961.0,39.9333145392498,-75.175011389962
0.0,0.0,1.0,43400.0,3.0,4.0,3.0,2017-06-13,120000.0,693.0,1402.0,39.9334986540157,-75.1764858156721
0.0,0.0,1.0,58100.0,1.0,3.0,2.0,2017-11-01,145000.0,819.25,1250.0,39.9337354615734,-75.1765230661005
0.0,0.0,1.0,390500.0,3.0,3.0,2.0,2017-07-04,756000.0,688.8000000000003,1511.0,39.9337686104839,-75.17677787480291
0.0,0.0,1.0,484200.0,3.0,3.0,3.0,2017-02-21,82500.0,717.75,1517.0,39.9335436496232,-75.17683021676251
0.0,0.0,1.0,146500.0,1.0,3.0,2.0,2019-03-07,173500.0,767.25,890.0,39.9335828795151,-75.1771297570785
0.0,0.0,1.0,460000.0,2.0,4.0,2.0,2017-01-26,145969.0,954.0,2376.0,39.9338080090145,-75.1771074974915
0.0,0.0,1.0,228400.0,1.0,2.0,2.0,2018-01-29,305000.0,672.0,1036.0,39.933917397789,-75.1779814619484
0.0,0.0,1.0,89400.0,1.0,3.0,2.0,2017-01-20,40000.0,720.0,840.0,39.9338002060009,-75.17886756684071
0.0,0.0,1.0,222700.0,1.0,2.0,2.0,2017-03-15,246900.0,672.0,920.0,39.93402538787689,-75.1788199843491
0.0,0.0,1.0,32800.0,2.0,3.0,3.0,2017-05-05,85000.0,720.0,1787.0,39.9338071160663,-75.17891966145591
0.0,0.0,1.0,70800.0,1.0,3.0,2.0,2019-01-18,115000.0,700.0,920.0,39.93435959426871,-75.18153508704509
0.0,0.0,1.0,79700.0,1.0,3.0,2.0,2017-06-05,2544000.0,700.0,1064.0,39.934172596213706,-75.1818322745083
0.0,0.0,1.0,137700.0,1.0,3.0,2.0,2017-08-15,147500.0,700.0,894.0,39.93439269168471,-75.1817842758435
0.0,0.0,1.0,70800.0,1.0,3.0,2.0,2019-03-26,60000.0,700.0,920.0,39.9344315662437,-75.18207943608229
0.0,0.0,1.0,79700.0,1.0,3.0,2.0,2017-06-30,120000.0,700.0,1064.0,39.9342258108205,-75.182236312012
0.0,0.0,1.0,79700.0,1.0,3.0,2.0,2018-02-09,80000.0,700.0,1064.0,39.934238163274,-75.1823347678648
0.0,0.0,1.0,357700.0,2.0,3.0,3.0,2017-04-14,322500.0,672.0,1423.0,39.934544488238004,-75.1829568959371
0.0,0.0,1.0,78800.0,1.0,3.0,2.0,2019-03-15,233998.0,672.0,1064.0,39.9345828318329,-75.18325310624608
0.0,0.0,1.0,37100.0,1.0,3.0,2.0,2018-02-27,87000.0,700.0,1064.0,39.9343727651906,-75.1833491827523
0.0,0.0,1.0,78800.0,1.0,3.0,2.0,2018-05-25,80000.0,672.0,1064.0,39.9345958329472,-75.183350310497
0.0,0.0,1.0,78800.0,1.0,3.0,2.0,2017-09-11,100000.0,672.0,1064.0,39.934621887744704,-75.183548367668
0.0,0.0,1.0,65600.0,1.0,3.0,2.0,2018-09-13,85000.0,700.0,1064.0,39.9344307740212,-75.1837937252247
0.0,0.0,1.0,37100.0,2.0,2.0,2.0,2019-02-28,275000.0,700.0,1149.0,39.9344373557928,-75.1838433693993
0.0,0.0,1.0,78800.0,1.0,3.0,2.0,2018-09-19,85000.0,672.0,1064.0,39.9346736786678,-75.18394425920299
0.0,0.0,1.0,57500.0,1.0,3.0,2.0,2018-04-11,70000.0,672.0,892.0,39.9349671264729,-75.187922576165
0.0,0.0,1.0,165700.0,1.0,2.0,2.0,2019-02-19,205000.0,553.2,750.0,39.930184134169004,-75.15131689830741
0.0,0.0,1.0,57500.0,1.0,3.0,2.0,2018-07-13,120000.0,672.0,892.0,39.9352229993389,-75.1880204099967
0.0,0.0,1.0,57500.0,1.0,3.0,2.0,2019-05-30,85000.0,672.0,892.0,39.9352602503324,-75.1883157737664
0.0,0.0,1.0,57500.0,1.0,3.0,2.0,2019-08-22,257500.0,672.0,892.0,39.935033894116295,-75.18846344849379
0.0,0.0,1.0,312000.0,1.0,3.0,2.0,2017-12-04,186000.0,737.5,1270.0,39.9307316555767,-75.1535928836521
0.0,0.0,1.0,161900.0,1.0,2.0,2.0,2018-05-18,155000.0,699.62,728.0,39.93060522477111,-75.154279708
0.0,0.0,1.0,260100.0,1.0,3.0,2.0,2019-06-24,330000.0,699.62,1150.0,39.9306187645522,-75.154379950085
0.0,0.0,1.0,80500.0,1.0,3.0,2.0,2017-04-07,97000.0,672.0,892.0,39.9352954564997,-75.18860808632691
0.0,0.0,1.0,191500.0,1.0,3.0,2.0,2019-07-03,242500.0,658.0,988.0,39.930951407973,-75.1552782056374
0.0,0.0,1.0,185700.0,1.0,3.0,2.0,2018-01-03,167000.0,717.5,996.0,39.9307771455001,-75.1556131325877
0.0,0.0,1.0,235000.0,1.0,3.0,2.0,2017-05-25,227500.0,672.0,1096.0,39.917700862545,-75.1501711578727
0.0,0.0,1.0,134600.0,1.0,3.0,2.0,2017-08-21,145000.0,672.0,920.0,39.9178507755344,-75.1532280869695
0.0,0.0,1.0,134600.0,1.0,3.0,2.0,2017-02-06,125000.0,672.0,920.0,39.91790199942579,-75.15362009914429
0.0,0.0,1.0,141100.0,1.0,3.0,2.0,2019-06-11,238000.0,672.0,920.0,39.9181737701655,-75.1537658387592
0.0,0.0,1.0,497000.0,2.0,3.0,0.0,2017-07-20,520000.0,800.0,1590.0,39.9431938635486,-75.182685816257
0.0,0.0,1.0,576200.0,3.0,4.0,0.0,2017-05-26,585000.0,1170.0,2457.0,39.9419718913094,-75.1853534559652
0.0,0.0,1.0,48900.0,1.0,3.0,2.0,2018-09-14,89500.0,679.0,784.0,39.9384435423679,-75.20148959090079
0.0,0.0,1.0,580000.0,2.0,3.0,2.0,2018-06-11,206000.0,773.19,1899.0,39.929067708588704,-75.150834609995
0.0,0.0,1.0,130000.0,1.0,2.0,2.0,2017-01-24,80000.0,944.0,1056.0,39.929352719273204,-75.15271855075041
0.0,0.0,1.0,203700.0,1.0,2.0,2.0,2018-01-10,190000.0,768.0,1196.0,39.9291232779125,-75.1528838397122
0.0,0.0,1.0,210900.0,2.0,4.0,3.0,2019-05-15,203000.0,660.0,1395.0,39.929511182903795,-75.1539715249464
0.0,0.0,1.0,311000.0,1.0,2.0,2.0,2018-08-31,160000.0,768.0,1184.0,39.9293846137041,-75.15471566261151
0.0,0.0,1.0,176300.0,1.0,3.0,2.0,2018-02-20,300000.0,706.83,896.0,39.9296138713876,-75.1560971553074
0.0,0.0,1.0,184700.0,1.0,2.0,2.0,2018-02-20,300000.0,706.83,896.0,39.9296212656259,-75.1561508332047
0.0,0.0,1.0,68000.0,1.0,3.0,2.0,2017-01-31,99500.0,686.0,1120.0,39.9329218220103,-75.18192834418109
0.0,0.0,1.0,131100.0,1.0,3.0,2.0,2018-06-20,145000.0,686.0,904.0,39.9329285604868,-75.1819777868972
0.0,0.0,1.0,80200.0,1.0,3.0,2.0,2018-02-24,100000.0,686.0,1120.0,39.932960013694,-75.1822238808724
0.0,0.0,1.0,84700.0,1.0,3.0,2.0,2018-08-25,183000.0,672.0,1120.0,39.933207672709706,-75.1824245665251
0.0,0.0,1.0,228900.0,1.0,3.0,2.0,2017-05-05,249500.0,686.0,1120.0,39.9329983939764,-75.1825198671971
0.0,0.0,1.0,80100.0,1.0,3.0,2.0,2019-03-08,120000.0,672.0,1142.0,39.9332264228778,-75.1825721525853
0.0,0.0,1.0,88000.0,1.0,3.0,2.0,2018-08-07,70000.0,686.0,944.0,39.9330798841951,-75.1831524914529
0.0,0.0,1.0,72700.0,1.0,3.0,2.0,2018-06-07,80000.0,686.0,840.0,39.9330867662474,-75.1832020928187
0.0,0.0,1.0,236700.0,1.0,2.0,2.0,2017-01-05,60000.0,686.0,1008.0,39.933112328026,-75.1833991201693
0.0,0.0,1.0,71900.0,1.0,3.0,2.0,2018-09-17,120000.0,686.0,784.0,39.9333532777064,-75.1835494755344
0.0,0.0,1.0,132100.0,1.0,3.0,2.0,2018-07-18,130000.0,686.0,986.0,39.9331439430759,-75.183645658674
0.0,0.0,1.0,87600.0,1.0,3.0,2.0,2018-09-20,113000.0,686.0,924.0,39.9333593362036,-75.18359900289501
0.0,0.0,1.0,71900.0,1.0,3.0,2.0,2017-12-29,110000.0,686.0,784.0,39.9334167387727,-75.1840416142555
0.0,0.0,1.0,421100.0,1.0,3.0,2.0,2018-11-30,345000.0,1170.0,1389.0,39.9404452424317,-75.14495629153579
0.0,2.0,1.0,47000.0,3.0,3.0,3.0,2017-02-10,138462.0,898.5,2134.0,39.9300897646047,-75.1474994981124
0.0,0.0,1.0,185800.0,1.0,2.0,2.0,2018-12-31,150000.0,549.6,826.0,39.926950856349,-75.1486568152516
0.0,0.0,1.0,168400.0,1.0,2.0,2.0,2018-09-21,169998.0,720.0,1021.0,39.9210005782176,-75.1493930283328
0.0,0.0,1.0,390900.0,1.0,2.0,2.0,2018-04-11,255000.0,640.0,1008.0,39.9427285055691,-75.17511983965659
0.0,0.0,1.0,55100.0,1.0,2.0,2.0,2017-10-16,85000.0,679.0,1072.0,39.9396643511841,-75.200165463933
0.0,0.0,1.0,86100.0,1.0,3.0,2.0,2019-05-31,80000.0,679.0,1070.0,39.939626427037,-75.2001795715911
0.0,0.0,1.0,35000.0,1.0,3.0,2.0,2017-08-16,95000.0,687.5,1089.0,39.939290158712296,-75.2006537377235
0.0,0.0,1.0,86500.0,1.0,3.0,2.0,2019-02-25,67000.0,679.0,1078.0,39.9384465720525,-75.2009471328428
0.0,0.0,1.0,143800.0,1.0,2.0,2.0,2017-05-30,95000.0,679.0,1070.0,39.938334119724495,-75.2009895949671
0.0,0.0,1.0,89300.0,1.0,3.0,2.0,2019-05-31,85000.0,764.64,1020.0,39.92832224247879,-75.18321574697491
0.0,0.0,1.0,89300.0,1.0,3.0,2.0,2018-11-15,190000.0,764.64,1020.0,39.9280903594454,-75.1832661959288
0.0,0.0,1.0,40200.0,1.0,3.0,2.0,2019-04-10,75000.0,764.64,1020.0,39.9280097305472,-75.1835871589072
0.0,0.0,1.0,89300.0,1.0,3.0,2.0,2018-07-20,190000.0,764.64,1020.0,39.927893341273496,-75.1836117038327
0.0,0.0,1.0,40200.0,1.0,3.0,2.0,2017-10-05,51000.0,764.64,1020.0,39.9278170752199,-75.1833263988815
0.0,0.0,1.0,89300.0,1.0,3.0,2.0,2018-11-14,158500.0,764.64,1020.0,39.927739144187605,-75.18364641249941
0.0,0.0,1.0,89600.0,1.0,3.0,2.0,2017-01-20,50000.0,783.0,1044.0,39.9276633991702,-75.1833599883989
0.0,0.0,1.0,89800.0,1.0,3.0,2.0,2019-07-31,84000.0,756.0,1040.0,39.927304588377,-75.1837463754522
0.0,0.0,1.0,93600.0,1.0,3.0,2.0,2017-09-07,134000.0,756.0,1120.0,39.9271872183435,-75.1834701217903
0.0,0.0,1.0,89800.0,1.0,3.0,2.0,2018-10-01,105000.0,756.0,1040.0,39.927068935482396,-75.1837967102055
0.0,0.0,1.0,93600.0,1.0,3.0,2.0,2018-09-25,90000.0,756.0,1120.0,39.927031085154,-75.18350459456549
0.0,0.0,1.0,93600.0,1.0,3.0,2.0,2017-05-10,83000.0,756.0,1120.0,39.9269916186789,-75.183512789353
0.0,0.0,1.0,89800.0,2.0,2.0,2.0,2018-07-13,90000.0,756.0,1040.0,39.9269900550074,-75.18381335258199
0.0,0.0,1.0,89800.0,1.0,3.0,2.0,2017-09-08,70000.0,756.0,1040.0,39.9268336762448,-75.1838457131713
0.0,0.0,1.0,93600.0,1.0,3.0,2.0,2019-02-12,93000.0,783.0,1120.0,39.9264152734211,-75.18363528876179
0.0,0.0,1.0,89800.0,1.0,3.0,2.0,2017-09-26,78200.0,783.0,1040.0,39.9264144790223,-75.1839357747459
1.0,0.0,1.0,756000.0,2.0,4.0,3.0,2017-11-07,725000.0,1340.0,2052.0,39.9408717546898,-75.1463854001917
0.0,0.0,1.0,236100.0,1.0,3.0,2.0,2018-01-19,175000.0,663.84,1125.0,39.9254999700075,-75.1614854619099
0.0,0.0,1.0,171700.0,1.0,3.0,2.0,2018-08-21,150000.0,742.0,1120.0,39.9253476938052,-75.1621131214479
0.0,0.0,1.0,131700.0,1.0,3.0,2.0,2018-03-30,105000.0,658.0,980.0,39.927131543957294,-75.1759081218443
0.0,0.0,1.0,129900.0,1.0,3.0,2.0,2017-08-10,139900.0,658.0,896.0,39.927506997094,-75.176995122084
0.0,0.0,1.0,120400.0,1.0,2.0,2.0,2018-02-13,215000.0,602.0,983.0,39.92761704148229,-75.1777839543829
0.0,0.0,1.0,122500.0,1.0,3.0,2.0,2018-06-15,75000.0,644.0,840.0,39.9274807710039,-75.1784237361354
0.0,0.0,1.0,131400.0,1.0,3.0,2.0,2019-07-02,98000.0,602.0,1048.0,39.9276887351244,-75.1783270933859
0.0,0.0,1.0,177900.0,1.0,3.0,2.0,2018-07-15,305000.0,735.0,1220.0,39.9236012337942,-75.1489119148934
0.0,0.0,1.0,117900.0,1.0,3.0,2.0,2019-05-08,165000.0,676.9,885.0,39.9242120707858,-75.1535227535028
0.0,0.0,1.0,222200.0,1.0,3.0,2.0,2018-01-19,209000.0,676.9,1211.0,39.9242320984393,-75.1536775764485
0.0,0.0,1.0,160000.0,1.0,2.0,2.0,2017-04-11,136255.0,700.0,966.0,39.9244790978403,-75.153809343438
0.0,0.0,1.0,91900.0,1.0,2.0,2.0,2019-05-22,128000.0,700.0,840.0,39.9246427768489,-75.1550331861652
0.0,0.0,1.0,390000.0,4.0,4.0,3.0,2017-04-10,53500.0,700.0,1470.0,39.9246617230456,-75.15517984819542
0.0,0.0,1.0,43300.0,2.0,4.0,3.0,2019-03-27,405000.0,700.0,1776.0,39.9246941775222,-75.1554254799713
0.0,0.0,1.0,340300.0,3.0,3.0,0.0,2018-02-14,343000.0,644.0,1430.0,39.9246851341476,-75.1571160681829
0.0,0.0,1.0,187900.0,1.0,2.0,2.0,2017-05-03,125000.0,644.0,840.0,39.9247105225652,-75.1573112628069
0.0,0.0,1.0,228200.0,1.0,3.0,2.0,2018-01-17,212000.0,672.0,1190.0,39.9249370924743,-75.1572639903206
0.0,0.0,1.0,303800.0,1.0,3.0,2.0,2018-01-26,289000.0,837.62,1072.0,39.9341336840111,-75.1698681754981
